submarket,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,overlap_area_sqm,overlap_pct_of_bg,population,households,median_household_income,median_age,owner_occupied_units,occupied_housing_units,year
North Mobile / Saraland,010970010021,01,097,001002,1,828516.3492285582,0.9999999999999994,451.0,249.0,25703.0,45.3,148.0,249.0,2018
Central Mobile,010970070002,01,097,007000,2,6228213.826719972,0.999999999999998,1689.0,728.0,59750.0,45.7,664.0,728.0,2018
Holmes County,010610504003,01,061,050400,3,253953.0343887889,0.00280694673162157,642.0,274.0,44936.0,54.1,207.0,274.0,2018
Holmes County,010610505004,01,061,050500,4,140420.55060209884,0.002468305488262004,1021.0,361.0,54886.0,43.6,280.0,361.0,2018
Holmes County,010610503005,01,061,050300,5,1138529.9567331993,0.05045695453316144,806.0,422.0,,44.2,234.0,422.0,2018
Holmes County,010610503001,01,061,050300,1,337283.9221118427,0.005900424016667792,1073.0,398.0,36731.0,24.6,218.0,398.0,2018
Holmes County,010610504004,01,061,050400,4,700075.9425055663,0.006330058045406326,1001.0,396.0,44133.0,49.5,353.0,396.0,2018
Central Mobile,010970035011,01,097,003501,1,2209644.74069896,1.0000000000000007,866.0,333.0,57344.0,39.1,218.0,333.0,2018
Central Mobile,010970037082,01,097,003708,2,812845.3676420958,1.0000000000000009,2714.0,1092.0,59348.0,38.5,833.0,1092.0,2018
Central Mobile,010970037103,01,097,003710,3,1550095.2934566573,1.0000000000000004,2065.0,766.0,46447.0,40.4,412.0,766.0,2018
North Mobile / Saraland,010970005002,01,097,000500,2,292820.88740960025,0.9999999999999998,395.0,174.0,22763.0,49.6,94.0,174.0,2018
North Mobile / Saraland,010970054002,01,097,005400,2,1988693.1777009119,1.0000000000000002,2358.0,901.0,49957.0,34.0,551.0,901.0,2018
Central Baldwin,010030105001,01,003,010500,1,57066.97276107418,0.01923660889165687,1609.0,395.0,53542.0,38.3,173.0,395.0,2018
North Baldwin,010030105001,01,003,010500,1,2862147.4667662857,0.9647964268044196,1609.0,395.0,53542.0,38.3,173.0,395.0,2018
Central Mobile,010970030002,01,097,003000,2,4988246.635772478,0.9999999999999983,1158.0,531.0,56017.0,43.5,237.0,531.0,2018
Central Mobile,010970032052,01,097,003205,2,322969.25876462576,1.0000000000000004,2236.0,1014.0,18625.0,26.3,272.0,1014.0,2018
Central Mobile,010970034022,01,097,003402,2,6760293.217977739,1.0000000000000002,3483.0,1106.0,35000.0,27.8,692.0,1106.0,2018
West Baldwin,010030112023,01,003,011202,3,2403395.4946743436,1.000000000000002,1898.0,842.0,63750.0,53.8,529.0,842.0,2018
West Baldwin,010030112021,01,003,011202,1,7721349.210643703,0.9999999999999994,2214.0,507.0,52865.0,25.9,353.0,507.0,2018
West Baldwin,010030113001,01,003,011300,1,6399575.106803379,0.8495044203741349,867.0,439.0,95156.0,67.4,439.0,439.0,2018
Central Baldwin,010030106003,01,003,010600,3,14237829.810975365,0.961248907297701,1447.0,526.0,43415.0,36.8,288.0,526.0,2018
North Baldwin,010030106003,01,003,010600,3,405110.09508509416,0.02735049100921496,1447.0,526.0,43415.0,36.8,288.0,526.0,2018
South Baldwin,010030115013,01,003,011501,3,2324063.571668889,1.0000000000000002,2081.0,821.0,29787.0,46.6,562.0,821.0,2018
Central Mobile,010970035021,01,097,003502,1,1250783.0290775383,1.0000000000000007,990.0,466.0,91771.0,48.7,353.0,466.0,2018
Central Mobile,010970037041,01,097,003704,1,465887.7297873483,1.0000000000000007,2144.0,962.0,67857.0,48.1,701.0,962.0,2018
Central Mobile,010970037051,01,097,003705,1,1820275.6994281614,1.0,2306.0,1067.0,50292.0,28.9,454.0,1067.0,2018
Central Mobile,010970037052,01,097,003705,2,853729.5911436928,0.9999999999999996,1984.0,936.0,56389.0,42.8,483.0,936.0,2018
Central Mobile,010970037061,01,097,003706,1,1327495.1404956942,1.0000000000000004,1261.0,660.0,54048.0,35.3,182.0,660.0,2018
Central Mobile,010970037062,01,097,003706,2,1430884.5723474007,1.0000000000000002,1809.0,748.0,75647.0,49.5,679.0,748.0,2018
Central Mobile,010970037072,01,097,003707,2,593749.0854878161,1.0000000000000002,2697.0,1251.0,32417.0,31.9,425.0,1251.0,2018
Central Mobile,010970067021,01,097,006702,1,12932853.156914094,0.9123503804750158,1254.0,439.0,34050.0,43.4,350.0,439.0,2018
South Mobile,010970067021,01,097,006702,1,514888.1695077163,0.03632287567583721,1254.0,439.0,34050.0,43.4,350.0,439.0,2018
Central Mobile,010970064072,01,097,006407,2,75911554.35016577,0.9999999999999994,2155.0,748.0,72337.0,35.9,639.0,748.0,2018
Central Mobile,010970065012,01,097,006501,2,16559700.59623231,1.0000000000000004,2109.0,777.0,64635.0,45.8,665.0,777.0,2018
Central Mobile,010970067023,01,097,006702,3,9308659.231964886,0.5335093313769828,1472.0,517.0,43750.0,41.3,355.0,517.0,2018
South Mobile,010970067023,01,097,006702,3,6753049.388784553,0.3870390755947461,1472.0,517.0,43750.0,41.3,355.0,517.0,2018
Central Mobile,010970070003,01,097,007000,3,15421706.561839245,0.9999999999999998,1859.0,828.0,67344.0,52.4,729.0,828.0,2018
Central Mobile,010970074002,01,097,007400,2,2103406.446553091,1.000000000000001,998.0,467.0,32306.0,43.5,326.0,467.0,2018
Central Mobile,010970074003,01,097,007400,3,2382485.643118241,0.999999999999998,1454.0,579.0,59145.0,40.9,407.0,579.0,2018
Central Mobile,010970074004,01,097,007400,4,1592652.3247651546,1.0000000000000007,426.0,234.0,22123.0,48.6,68.0,234.0,2018
Central Mobile,010970027002,01,097,002700,2,194453.87883923057,0.11702530163184499,1132.0,516.0,15764.0,32.6,150.0,516.0,2018
North Mobile / Saraland,010970027002,01,097,002700,2,1477687.4653331498,0.8892947900061163,1132.0,516.0,15764.0,32.6,150.0,516.0,2018
Central Mobile,010970023021,01,097,002302,1,799579.9130959762,1.0000000000000002,763.0,307.0,24440.0,33.8,204.0,307.0,2018
North Mobile / Saraland,010970048001,01,097,004800,1,1408282.2277765002,0.9999999999999992,475.0,246.0,22500.0,61.0,198.0,246.0,2018
North Mobile / Saraland,010970013022,01,097,001302,2,437079.5234803382,1.0000000000000002,1016.0,432.0,29038.0,39.8,244.0,432.0,2018
North Mobile / Saraland,010970026003,01,097,002600,3,2513276.517150957,0.9999999999999994,1526.0,483.0,40966.0,42.1,331.0,483.0,2018
South Mobile,010970072011,01,097,007201,1,20911108.519555993,1.0000000000000002,2913.0,991.0,56964.0,43.8,802.0,991.0,2018
North Mobile / Saraland,010970007023,01,097,000702,3,446076.6110858054,0.9999999999999998,900.0,298.0,30000.0,41.5,200.0,298.0,2018
North Mobile / Saraland,010970012002,01,097,001200,2,516258.704680997,0.9999999999999999,522.0,188.0,26339.0,44.3,99.0,188.0,2018
Central Mobile,010970059001,01,097,005900,1,26205402.03973063,0.11390231430219633,2480.0,895.0,53083.0,41.8,806.0,895.0,2018
Central Mobile,010970068022,01,097,006802,2,775119.325815818,1.0,1953.0,669.0,49803.0,38.6,517.0,669.0,2018
North Mobile / Saraland,010970025011,01,097,002501,1,760667.1739125432,1.0,1353.0,536.0,71250.0,34.2,325.0,536.0,2018
North Mobile / Saraland,010970009022,01,097,000902,2,629169.7177940536,1.0,1135.0,518.0,67500.0,42.4,337.0,518.0,2018
Central Mobile,010970061021,01,097,006102,1,14502665.20975621,0.9999999999999974,2370.0,940.0,41557.0,46.1,777.0,940.0,2018
North Mobile / Saraland,010970009031,01,097,000903,1,744659.730426159,0.9999999999999999,1558.0,600.0,42353.0,40.0,356.0,600.0,2018
North Mobile / Saraland,010970013021,01,097,001302,1,1064963.160619674,0.9999999999999996,753.0,208.0,35870.0,25.9,79.0,208.0,2018
Central Mobile,010970023012,01,097,002301,2,571987.2115544911,0.6249349949706721,1130.0,362.0,32328.0,31.2,242.0,362.0,2018
North Mobile / Saraland,010970023012,01,097,002301,2,288532.9320802327,0.31524188446170465,1130.0,362.0,32328.0,31.2,242.0,362.0,2018
Central Mobile,010970066003,01,097,006600,3,13989.363321074667,0.002028146521511025,1566.0,389.0,64042.0,29.4,389.0,389.0,2018
South Mobile,010970066003,01,097,006600,3,6108787.625025828,0.8856383302077226,1566.0,389.0,64042.0,29.4,389.0,389.0,2018
North Mobile / Saraland,010970005001,01,097,000500,1,2082899.24721828,0.9999999999999992,1039.0,396.0,23913.0,45.5,220.0,396.0,2018
North Mobile / Saraland,010970009011,01,097,000901,1,1078531.4700632663,1.0,1031.0,406.0,43235.0,32.4,214.0,406.0,2018
North Mobile / Saraland,010970013023,01,097,001302,3,413657.9413863912,0.9999999999999999,768.0,289.0,30036.0,44.2,164.0,289.0,2018
South Mobile,010970073004,01,097,007300,4,28832623.151849035,1.000000000000001,1284.0,455.0,27679.0,24.6,149.0,455.0,2018
Central Mobile,010970023022,01,097,002302,2,396377.04304818035,0.4225624346369973,947.0,383.0,26488.0,43.9,231.0,383.0,2018
North Mobile / Saraland,010970023022,01,097,002302,2,487917.44290259597,0.5201501605372187,947.0,383.0,26488.0,43.9,231.0,383.0,2018
Central Mobile,010970036062,01,097,003606,2,838349.7921122637,1.0,2216.0,1110.0,31131.0,27.6,372.0,1110.0,2018
Central Mobile,010970018002,01,097,001800,2,2211497.5437805736,1.0000000000000007,1011.0,523.0,28109.0,51.0,420.0,523.0,2018
Central Mobile,010970020001,01,097,002000,1,1183137.0702908789,0.9999999999999996,500.0,188.0,34706.0,33.4,142.0,188.0,2018
Central Mobile,010970021003,01,097,002100,3,1720116.0417585687,1.0000000000000002,2354.0,679.0,36401.0,27.0,544.0,679.0,2018
Central Mobile,010970022002,01,097,002200,2,850963.9440213244,0.9999999999999999,493.0,145.0,39375.0,34.5,98.0,145.0,2018
Central Mobile,010970022003,01,097,002200,3,1055501.2642681967,0.8029460538407018,1281.0,356.0,25260.0,31.9,123.0,356.0,2018
North Mobile / Saraland,010970022003,01,097,002200,3,180718.81560665046,0.13747729610417073,1281.0,356.0,25260.0,31.9,123.0,356.0,2018
Central Baldwin,010030109031,01,003,010903,1,9915202.496983197,0.511079142387611,1325.0,492.0,53889.0,36.4,342.0,492.0,2018
West Baldwin,010030109031,01,003,010903,1,9348226.065040525,0.4818543405059133,1325.0,492.0,53889.0,36.4,342.0,492.0,2018
Central Baldwin,010030104003,01,003,010400,3,242533429.3597724,0.9628777351135579,2461.0,961.0,45716.0,36.9,691.0,961.0,2018
North Baldwin,010030104003,01,003,010400,3,8892995.189118942,0.03530592499631264,2461.0,961.0,45716.0,36.9,691.0,961.0,2018
Central Baldwin,010030103002,01,003,010300,2,64716744.07770436,0.9999999999999989,3677.0,1297.0,102422.0,45.8,1225.0,1297.0,2018
West Baldwin,010030108003,01,003,010800,3,6384188.4639245225,0.9999999999999996,3056.0,1146.0,39688.0,44.7,771.0,1146.0,2018
North Baldwin,010030101002,01,003,010100,2,81077057.94706741,0.3508989778899803,2196.0,751.0,51637.0,47.3,659.0,751.0,2018
North Mobile / Saraland,010030101002,01,003,010100,2,7331921.871059596,0.031732329165220556,2196.0,751.0,51637.0,47.3,659.0,751.0,2018
Central Baldwin,010030109043,01,003,010904,3,47805752.43783301,1.0000000000000004,2435.0,910.0,54539.0,46.0,730.0,910.0,2018
West Baldwin,010030107042,01,003,010704,2,2720548.516682409,0.999999999999999,3484.0,965.0,80699.0,32.1,817.0,965.0,2018
Central Baldwin,010030109061,01,003,010906,1,18919182.178311046,1.0000000000000013,2564.0,840.0,38837.0,33.0,611.0,840.0,2018
Central Baldwin,010030109062,01,003,010906,2,6089263.258693094,1.0000000000000007,1473.0,490.0,44531.0,45.3,311.0,490.0,2018
South Baldwin,010030116013,01,003,011601,3,42380824.64039102,0.9999673926593309,715.0,268.0,63684.0,51.4,235.0,268.0,2018
Central Baldwin,010030115011,01,003,011501,1,11879870.907784298,0.370264153921001,2891.0,1400.0,52656.0,50.8,1125.0,1400.0,2018
South Baldwin,010030115011,01,003,011501,1,19897329.72122601,0.6201471389465625,2891.0,1400.0,52656.0,50.8,1125.0,1400.0,2018
South Baldwin,010030116012,01,003,011601,2,33717732.13077624,0.9999999999999996,2691.0,929.0,35243.0,31.7,576.0,929.0,2018
Central Baldwin,010030109063,01,003,010906,3,14500239.900806582,1.000000000000001,1214.0,399.0,50493.0,34.1,343.0,399.0,2018
Jackson County,010690418002,01,069,041800,2,1575.6196766967823,7.874157399246319e-06,972.0,345.0,47250.0,48.2,324.0,345.0,2018
North Mobile / Saraland,010970004014,01,097,000401,4,298022.41726266796,1.0,340.0,150.0,,47.8,75.0,150.0,2018
North Mobile / Saraland,010970011003,01,097,001100,3,347743.5878496385,1.0,1045.0,417.0,15202.0,29.7,51.0,417.0,2018
Central Mobile,010970071021,01,097,007102,1,6299435.927684314,0.262543226456155,3210.0,1048.0,33994.0,32.3,701.0,1048.0,2018
South Mobile,010970071021,01,097,007102,1,17312811.390794482,0.7215505346423835,3210.0,1048.0,33994.0,32.3,701.0,1048.0,2018
North Mobile / Saraland,010970039021,01,097,003902,1,1665763.8354066454,0.9999999999999997,951.0,329.0,17841.0,39.0,157.0,329.0,2018
Central Mobile,010970071011,01,097,007101,1,2925029.729923225,0.962399826606112,1596.0,506.0,47727.0,30.2,330.0,506.0,2018
South Mobile,010970071011,01,097,007101,1,64544.23279189606,0.021236487893398517,1596.0,506.0,47727.0,30.2,330.0,506.0,2018
Central Mobile,010970030001,01,097,003000,1,4826011.134369058,1.0000000000000004,2258.0,921.0,43170.0,34.0,514.0,921.0,2018
North Mobile / Saraland,010970024001,01,097,002400,1,586105.4120880519,1.0000000000000004,605.0,310.0,17295.0,45.1,138.0,310.0,2018
North Mobile / Saraland,010970024002,01,097,002400,2,721917.4669390349,1.0000000000000002,1280.0,407.0,18728.0,25.4,134.0,407.0,2018
North Mobile / Saraland,010970024003,01,097,002400,3,1170385.395257068,1.0,1151.0,536.0,26369.0,46.5,313.0,536.0,2018
North Mobile / Saraland,010970025012,01,097,002501,2,624104.4475601276,0.9999999999999997,842.0,432.0,56103.0,31.6,209.0,432.0,2018
North Mobile / Saraland,010970025013,01,097,002501,3,1371487.3485850582,1.0000000000000004,1398.0,633.0,79514.0,37.8,476.0,633.0,2018
North Mobile / Saraland,010970028002,01,097,002800,2,357719.3249351308,0.9999999999999999,1038.0,320.0,42019.0,46.8,124.0,320.0,2018
Central Mobile,010970029002,01,097,002900,2,166133.51719960864,0.1084087885784304,1538.0,458.0,41433.0,36.3,246.0,458.0,2018
North Mobile / Saraland,010970029002,01,097,002900,2,1133302.691571922,0.7395254970637318,1538.0,458.0,41433.0,36.3,246.0,458.0,2018
Central Mobile,010970029003,01,097,002900,3,292765.2421811431,0.14949724058312164,2018.0,823.0,42092.0,30.8,270.0,823.0,2018
North Mobile / Saraland,010970029003,01,097,002900,3,1705724.3088772474,0.8710087149448005,2018.0,823.0,42092.0,30.8,270.0,823.0,2018
Central Mobile,010970031003,01,097,003100,3,2068884.7117126244,0.981595754663877,1118.0,484.0,71250.0,51.8,366.0,484.0,2018
North Mobile / Saraland,010970031003,01,097,003100,3,12666.278007700628,0.006009597658759431,1118.0,484.0,71250.0,51.8,366.0,484.0,2018
Central Mobile,010970032031,01,097,003203,1,1210622.4518294549,0.9999999999999997,1053.0,565.0,35417.0,44.7,274.0,565.0,2018
Central Mobile,010970032051,01,097,003205,1,802202.7097124158,1.0,402.0,178.0,103000.0,51.6,98.0,178.0,2018
Central Mobile,010970033021,01,097,003302,1,2672394.2164000096,1.0000000000000004,1576.0,674.0,55673.0,32.8,271.0,674.0,2018
Central Mobile,010970033022,01,097,003302,2,1498501.8813338818,0.9965371782838529,834.0,281.0,92321.0,36.1,209.0,281.0,2018
North Mobile / Saraland,010970033022,01,097,003302,2,5204.53623550496,0.003461132694601249,834.0,281.0,92321.0,36.1,209.0,281.0,2018
Central Mobile,010970034083,01,097,003408,3,2835588.6929092673,1.0000000000000002,1801.0,782.0,49682.0,50.6,619.0,782.0,2018
Central Mobile,010970035022,01,097,003502,2,2715537.605064718,0.9999999999999994,1374.0,597.0,136375.0,53.0,587.0,597.0,2018
Central Mobile,010970036061,01,097,003606,1,1326984.6230739008,0.9999999999999998,1257.0,595.0,35605.0,36.6,323.0,595.0,2018
Central Mobile,010970037071,01,097,003707,1,1986515.4183534272,1.0000000000000002,2214.0,994.0,47833.0,41.7,605.0,994.0,2018
North Mobile / Saraland,010970040001,01,097,004000,1,555859.9338599425,1.0,1083.0,360.0,,30.3,134.0,360.0,2018
North Mobile / Saraland,010970048002,01,097,004800,2,504621.5405161407,1.0000000000000002,557.0,164.0,,20.9,9.0,164.0,2018
Central Mobile,010970049001,01,097,004900,1,1182779.4325477786,0.7523994579523976,532.0,239.0,30551.0,52.8,178.0,239.0,2018
North Mobile / Saraland,010970049001,01,097,004900,1,356915.8284385343,0.22704425564225922,532.0,239.0,30551.0,52.8,178.0,239.0,2018
North Mobile / Saraland,010970050002,01,097,005000,2,2278380.122849664,1.000000000000001,937.0,347.0,20625.0,39.4,254.0,347.0,2018
North Mobile / Saraland,010970051001,01,097,005100,1,489784.63658834214,1.0000000000000004,675.0,231.0,16375.0,20.0,116.0,231.0,2018
Central Mobile,010970064031,01,097,006403,1,1319038.6908751284,1.0000000000000004,1803.0,605.0,48750.0,34.3,359.0,605.0,2018
Central Mobile,010970066001,01,097,006600,1,13995037.171205234,0.9774543753939153,1009.0,333.0,87917.0,49.0,333.0,333.0,2018
South Mobile,010970073001,01,097,007300,1,4894824.0918061305,0.9999999999999994,1033.0,304.0,38646.0,39.5,201.0,304.0,2018
South Mobile,010970073002,01,097,007300,2,8772224.716017557,1.0000000000000007,817.0,238.0,66667.0,39.8,149.0,238.0,2018
North Mobile / Saraland,010970011001,01,097,001100,1,340714.5976823612,0.9999999999999998,575.0,271.0,18750.0,57.2,121.0,271.0,2018
North Mobile / Saraland,010970025021,01,097,002502,1,884219.2809021121,0.9999999999999998,690.0,310.0,55250.0,43.2,83.0,310.0,2018
Central Mobile,010970061041,01,097,006104,1,38950973.35164665,1.0,2889.0,973.0,49208.0,37.5,837.0,973.0,2018
South Mobile,010970073003,01,097,007300,3,60447382.142076075,0.9999999999999988,1342.0,440.0,41250.0,47.6,310.0,440.0,2018
Central Mobile,010970049004,01,097,004900,4,367122.9415797279,0.23254180290853643,1247.0,487.0,17067.0,29.1,168.0,487.0,2018
North Mobile / Saraland,010970049004,01,097,004900,4,1173534.8846839743,0.7433365964170019,1247.0,487.0,17067.0,29.1,168.0,487.0,2018
Central Mobile,010970065011,01,097,006501,1,12095046.89345374,1.0000000000000002,3100.0,1036.0,61436.0,37.2,890.0,1036.0,2018
South Mobile,010970067022,01,097,006702,2,13118488.54313659,0.9971298610296458,1104.0,369.0,44844.0,39.3,322.0,369.0,2018
North Mobile / Saraland,010970075001,01,097,007500,1,1050308.5456702965,1.0000000000000002,862.0,348.0,28523.0,49.8,234.0,348.0,2018
Central Mobile,010970033012,01,097,003301,2,675304.8876403226,0.9999999999999998,1424.0,731.0,50949.0,34.2,248.0,731.0,2018
Central Mobile,010970058001,01,097,005800,1,11868.015113599371,9.575831925920928e-05,1166.0,487.0,48343.0,49.7,376.0,487.0,2018
North Mobile / Saraland,010970058001,01,097,005800,1,82478.92565927735,0.0006654898245273908,1166.0,487.0,48343.0,49.7,376.0,487.0,2018
Central Mobile,010970064022,01,097,006402,2,3834696.8264194797,0.9999999999999998,1891.0,655.0,60625.0,33.1,501.0,655.0,2018
Central Mobile,010970064023,01,097,006402,3,7511982.699948047,1.0,1446.0,545.0,43125.0,36.3,299.0,545.0,2018
South Mobile,010970066002,01,097,006600,2,7722046.260149515,0.9373947387552173,1700.0,616.0,73101.0,38.4,467.0,616.0,2018
Central Mobile,010970033023,01,097,003302,3,1403927.9704975092,1.0000000000000002,1582.0,710.0,102250.0,49.5,547.0,710.0,2018
Central Mobile,010970036022,01,097,003602,2,793755.1336146909,0.9999999999999981,725.0,191.0,37337.0,27.9,134.0,191.0,2018
Central Mobile,010970036072,01,097,003607,2,606365.111071443,1.0,847.0,523.0,35104.0,34.0,132.0,523.0,2018
Central Mobile,010970036081,01,097,003608,1,1936063.2343783549,0.9999999999999998,1355.0,539.0,43350.0,37.8,390.0,539.0,2018
Central Mobile,010970037042,01,097,003704,2,739638.1977989872,1.0,2360.0,1134.0,52708.0,36.2,765.0,1134.0,2018
Central Mobile,010970037102,01,097,003710,2,1133596.1164223976,1.0000000000000013,818.0,327.0,48417.0,46.3,208.0,327.0,2018
North Mobile / Saraland,010970039011,01,097,003901,1,1687417.9605729638,1.0,1182.0,435.0,21620.0,41.9,271.0,435.0,2018
North Mobile / Saraland,010970039012,01,097,003901,2,1175849.839173504,0.9999999999999994,739.0,344.0,23519.0,43.4,213.0,344.0,2018
North Mobile / Saraland,010970040003,01,097,004000,3,518875.40432966343,1.0000000000000004,561.0,211.0,26012.0,43.9,101.0,211.0,2018
